subject,task,segment_label,start_s,end_s,velocity_kmh,coordinate,rmse_deg,nrmse_pct_of_imu_rom,corr,imu_rom_deg,omc_rom_deg,mean_bias_deg
austra,ng,ng_v2,340.01,341.51,4.46,hip_flexion_r,68.94393155804242,153.47371735157301,-0.8454791694948562,44.92230510068882,91.13761175,-55.01759538306323
austra,ng,ng_v2,340.01,341.51,4.46,hip_adduction_r,82.03238973960251,409.604216181113,0.5323373955971615,20.027232752733823,44.284720029999995,80.9171138541043
austra,ng,ng_v2,340.01,341.51,4.46,hip_rotation_r,158.58477761225498,635.7057283838226,0.3651797798019278,24.94625587462154,149.20835633000002,155.8109963973456
austra,ng,ng_v2,340.01,341.51,4.46,knee_angle_r,205.74287236474632,303.57716873254395,0.7152425557575293,67.7728411605317,115.40269285999999,204.65086549836985
austra,ng,ng_v2,340.01,341.51,4.46,ankle_angle_r,20.102104296057476,85.41423441901289,0.7380929470569796,23.534841040011504,58.572867779999996,-15.457338343724581
austra,ng,ng_v2,340.01,341.51,4.46,hip_flexion_l,136.58645168266753,339.58077682760455,-0.9011995398694594,40.22207998894135,47.03493430000002,134.2052945247624
austra,ng,ng_v2,340.01,341.51,4.46,hip_adduction_l,170.05671018357285,1200.604768023278,0.24228069478903494,14.164254108665649,57.94348131999999,-168.4951284985629
austra,ng,ng_v2,340.01,341.51,4.46,hip_rotation_l,36.18607339502851,156.76410261569615,0.5107667519857757,23.08313752398908,66.36154932,31.901486545239855
austra,ng,ng_v2,340.01,341.51,4.46,knee_angle_l,84.77843306626204,137.74130384563682,0.6577866668057404,61.549027560586374,33.28097504,83.75515492779958
austra,ng,ng_v2,340.01,341.51,4.46,ankle_angle_l,15.344822136158882,40.68711926823093,0.7640139191517337,37.71420147737108,37.87581944,14.192382310294189
austra,gwo,gwo_v0,6.11,7.61,3.57,pelvis_tilt,1.5763349719818245,50.864195446046224,0.20045651754773802,3.099105290388224,4.35887129,0.9192241560778414
austra,gwo,gwo_v0,6.11,7.61,3.57,pelvis_list,1.399681722284981,25.898987546057732,0.9694543378711761,5.404387796225016,4.44690092,1.297385199625262
austra,gwo,gwo_v0,6.11,7.61,3.57,pelvis_rotation,0.8629962877217457,16.107325290102022,0.9198324773094566,5.357787666038249,3.28979764,0.29977989235861274
austra,gwo,gwo_v0,6.11,7.61,3.57,hip_flexion_r,1.40466529835831,13.524495027762908,0.9108299822500473,10.38608314376863,9.47354771,0.6800691882901458
austra,gwo,gwo_v0,6.11,7.61,3.57,hip_adduction_r,1.793334807696826,45.58366939001252,0.5436252647536745,3.934160702055613,3.4665513700000004,-1.52615746789227
austra,gwo,gwo_v0,6.11,7.61,3.57,hip_rotation_r,12.42075657949274,93.18113760113083,0.5350920020959827,13.3296897840642,16.00966399,11.597902846017833
austra,gwo,gwo_v0,6.11,7.61,3.57,knee_angle_r,3.8641348061200618,54.168506516195,0.9677593382256554,7.133545033154613,12.39858638,3.4799550433850874
austra,gwo,gwo_v0,6.11,7.61,3.57,ankle_angle_r,5.964834571184394,54.92720822320118,0.6945269301398652,10.859526205930226,9.328335239999998,5.679845015616946
austra,gwo,gwo_v0,6.11,7.61,3.57,hip_flexion_l,1.6479984957736127,13.090873488013957,0.9026485380107412,12.588911635900576,13.3435555,0.7098185744343835
austra,gwo,gwo_v0,6.11,7.61,3.57,hip_adduction_l,1.9170276770971098,32.194640386577724,0.6892906452220044,5.95449321402061,4.1344298,1.5322495918181904
austra,gwo,gwo_v0,6.11,7.61,3.57,hip_rotation_l,7.366612746346975,79.46343451062073,0.28821404113714244,9.27044343315212,4.95619977,6.914555832576388
austra,gwo,gwo_v0,6.11,7.61,3.57,knee_angle_l,1.1946539857226954,11.844200849317028,0.9283082681111955,10.086404316519022,10.5942751,0.7543839362751833
austra,gwo,gwo_v0,6.11,7.61,3.57,ankle_angle_l,2.063526987121345,21.106413662553898,0.8057916070914879,9.776776955633949,5.875978249999999,1.645900828577523
austra,gwo,gwo_v1,37.63,39.13,4.05,pelvis_tilt,7.973787751294745,83.70010413355521,0.09678193790092246,9.526616285412803,42.05333909,-3.733250270723739
austra,gwo,gwo_v1,37.63,39.13,4.05,pelvis_list,14.05369689305573,267.09189085257907,0.053993587768261485,5.261746003667572,59.34792096,3.3018633889265923
