subject,task,segment_label,start_s,end_s,velocity_kmh,muscle,muscle_label,rmse_m,nrmse_pct_of_imu_rom,corr,imu_rom_m,omc_rom_m,mean_bias_m,peak_phase_imu,peak_phase_omc
neves,rd,rd_correct,61.789,63.289,,bifemsh_r,Biceps femoris SH,0.000128346845525838,65.451475372762,0.9352030982526262,0.0001960946560713439,0.0002688811248267031,-0.00012550575081525585,42.0,40.0
neves,rd,rd_toes,106.588,108.088,,glut_med1_r,Glut. medius,0.006200300272968415,339.0035047312055,-0.8589810325647443,0.0018289782218872952,0.0010112142471198904,-0.006122723264863078,98.0,21.0
neves,rd,rd_toes,106.588,108.088,,rect_fem_r,Rect. femoris,0.005373728751205461,142.98575149381819,0.019626710758252484,0.003758226742919757,0.0034242179548715224,-0.005166947244348349,100.0,21.0
neves,rd,rd_toes,106.588,108.088,,vas_lat_r,Vast. lateralis,0.003082936211112969,82.62606444016137,0.6571154735088561,0.0037311909165728963,0.00394033145727124,0.002961210404163785,100.0,100.0
neves,rd,rd_toes,106.588,108.088,,tib_ant_r,Tib. anterior,0.007777439526916027,42.165522472905096,0.9698676786567348,0.01844502112339219,0.014178177274212278,0.007506383375095069,6.0,32.0
neves,rd,rd_toes,106.588,108.088,,soleus_r,Soleus,0.0033344694321530725,24.562817004476738,0.9859330160951791,0.01357527286689203,0.01258016701121456,-0.003204856933038213,87.0,98.0
neves,rd,rd_toes,106.588,108.088,,med_gas_r,Med. gastrocnemius,0.004198878807628733,29.89453017169039,0.983505256893615,0.014045642408540004,0.012738542262305197,-0.004073617375666762,83.0,96.0
neves,rd,rd_toes,106.588,108.088,,semimem_r,Semimembranosus,0.007875201913221651,523.1528385594432,-0.889813041482198,0.0015053348338712746,0.0012262567770104926,0.007826650373904079,3.0,82.0
neves,rd,rd_toes,106.588,108.088,,semiten_r,Semitendinosus,0.01014967383199947,454.76979060379233,-0.8844564167304765,0.00223182674876532,0.0015538358636604244,0.010083025546939378,3.0,82.0
neves,rd,rd_toes,106.588,108.088,,bifemlh_r,Biceps femoris LH,0.009787567928768804,431.79336528024504,-0.864742814163841,0.002266724946645815,0.0018272677239468682,0.009702622085161691,3.0,82.0
neves,rd,rd_toes,106.588,108.088,,bifemsh_r,Biceps femoris SH,0.00010694940869399371,100.48516489131578,0.6126630955807182,0.00010643303298518703,0.00016690719306239332,-0.00010061447469308514,61.0,65.0
neves,rd,rd_supination,160.824,162.324,,glut_med1_r,Glut. medius,0.006193971559696795,235.53207592540195,-0.7498786180527889,0.0026297783583661694,0.0008285013175640954,-0.006122603060470789,100.0,11.0
neves,rd,rd_supination,160.824,162.324,,rect_fem_r,Rect. femoris,0.0035435282513413507,64.41255994005883,0.9474449456862489,0.005501300141833976,0.004514244588572969,-0.003506465262995171,0.0,10.0
neves,rd,rd_supination,160.824,162.324,,vas_lat_r,Vast. lateralis,0.005122087943647875,109.00275082703558,0.9204278833586548,0.004699044661520102,0.0038710486638987573,0.005096299191113043,0.0,10.0
neves,rd,rd_supination,160.824,162.324,,tib_ant_r,Tib. anterior,0.006966543658507316,39.302353502482156,0.9693347882118641,0.017725512692432888,0.014548353664792346,0.0067878830323194325,0.0,12.0
neves,rd,rd_supination,160.824,162.324,,soleus_r,Soleus,0.002546276194186634,19.256471879833114,0.9864555545118169,0.0132229632202423,0.011555861698901104,-0.0024062702060170236,87.0,96.0
neves,rd,rd_supination,160.824,162.324,,med_gas_r,Med. gastrocnemius,0.003891274758946031,26.98126738981309,0.9837048504625798,0.014422134819416232,0.012123326242910903,-0.0037531016423212205,86.0,96.0
neves,rd,rd_supination,160.824,162.324,,semimem_r,Semimembranosus,0.00761782504574861,342.1666869070477,0.97021067264813,0.002226349126681071,0.001582234149728412,0.007615404766407649,82.0,80.0
neves,rd,rd_supination,160.824,162.324,,semiten_r,Semitendinosus,0.009991643047536742,331.2506508469882,0.9671871571060562,0.003016339144387703,0.002379102517208298,0.009988878275349385,70.0,74.0
neves,rd,rd_supination,160.824,162.324,,bifemlh_r,Biceps femoris LH,0.009067641898395809,354.68445174822995,0.9667456894244717,0.0025565377488924734,0.002107931253210571,0.009065400521275432,82.0,74.0
neves,rd,rd_supination,160.824,162.324,,bifemsh_r,Biceps femoris SH,0.00018066991934627427,174.32149657462148,0.8438481079746002,0.00010364178996646878,0.00019036716209169802,-0.0001762834331438408,68.0,70.0
neves,rd,rd_pronation,205.817,207.317,,glut_med1_r,Glut. medius,0.01168562357629265,862.2264423980072,-0.3418485750950134,0.001355284760670622,0.0006970796518576822,-0.0116776331559453,16.0,97.0
neves,rd,rd_pronation,205.817,207.317,,rect_fem_r,Rect. femoris,0.005491961111301331,147.2068069929413,0.6232676667544116,0.0037307793188970373,0.006232324354155716,-0.0052593712463611724,31.0,8.0
